yr_start,yr_end,state_abbr,state_name,alc__alcohol_hs,alc__binge_adult,alc__binge_hs,arth__activity_limit_arth,arth__arth_adult,arth__self_mgmt_class_arth,arth__inactive_arth,arth__pa_counsel_arth,arth__severe_joint_pain_arth,arth__work_limit_arth_18_64,asth__asthma_adult,can__screen_cervical_w21_65,can__screen_colorectal_45_75,can__mammo_w50_74,cvd__hbp_adult,cvd__high_chol_screened_adult,cvd__med_high_chol_adult,cvd__med_hbp_adult,copd__copd_adult,copd__smoking_copd_adult,cog__scd_discussed_hcp_45plus,cog__caregiver_friend_family_adult,cog__caregiver_dementia_adult,cog__scd_45plus,dm__diabetes_adult,dm__gest_diabetes_recent_birth,dis__any_disability_adult,hs__chronic2plus_adult,hs__fair_poor_health_adult,hs__phys_distress_freq_adult,imm__flu_vax_adult,imm__flu_vax_risk_18_64,imm__pneumo_vax_risk_18_64,imm__pneumo_vax_65plus,mat__postpartum_check_recent_birth,mh__poor_mh_hs,mh__depression_adult,mh__mental_distress_freq_adult,mh__postpartum_depr_recent_birth,npaw__pa_guideline_6_13,npaw__fruit_lt1_daily_adult,npaw__fruit_lt1_daily_hs,npaw__soda_ge1_daily_hs,npaw__veg_lt1_daily_adult,npaw__veg_lt1_daily_hs,npaw__breastfed_12m,npaw__exclusive_breastfed_6m,npaw__pa_guideline_hs,npaw__pa_guideline_adult,npaw__no_leisure_pa_adult,npaw__obesity_wic_2_4,npaw__obesity_adult,npaw__obesity_hs,oral__all_teeth_lost_65plus,oral__no_teeth_lost_18_64,oral__prev_dental_pre_preg_recent_birth,oral__prev_dental_child_1_17,oral__teeth_lost_6plus_65plus,oral__dentist_visit_past_year_adult,oral__dentist_visit_child_1_17,sleep__short_sleep_adult,sleep__short_sleep_child_4m_14y,sleep__short_sleep_hs,sdoh__food_insecure_household,sdoh__ins_after_preg_recent_birth,sdoh__ins_before_preg_recent_birth,sdoh__hs_completion_18_24,sdoh__no_ins_18_64,sdoh__no_transport_adult,sdoh__no_social_emotional_support_adult,sdoh__poverty_lt150_all,sdoh__no_broadband_household,sdoh__routine_checkup_adult,sdoh__housing_utility_payment_issue_adult,sdoh__unemployment_16plus_lf,tob__smoking_preg_recent_birth,tob__cig_smoking_adult,tob__vape_hs,tob__smokeless_hs,tob__any_tobacco_hs,tob__quit_attempt_adult_smokers
2020,2021,NJ,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,42.7,,,55.3,,33.2,,,,,,,,,,,,,,,,,,,
2020,2021,NM,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,54.4,,,83.7,,42.3,,,,,,,,,,,,,,,,,,,
2020,2021,NV,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,44.7,,,80.6,,36.0,,,,,,,,,,,,,,,,,,,
2020,2021,NY,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,45.5,,,63.2,,49.7,,,,,,,,,,,,,,,,,,,
2020,2021,OH,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,,,,,,,,,,,,,,,,,29.2,,,81.3,,35.9,,,,,,,,,,,,,,,,,,,
2020,2021,OK,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,47.0,,,77.8,,35.1,,,,,,,,,,,,,,,,,,,
2020,2021,OR,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,41.4,,,80.9,,29.7,,,,,,,,,,,,,,,,,,,
2020,2021,PA,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,51.9,,,70.3,,14.8,,,,,,,,,,,,,,,,,,,
2020,2021,RI,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,29.7,,,85.8,,28.9,,,,,,,,,,,,,,,,,,,
2020,2021,SC,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,57.9,,,80.5,,40.5,,,,,,,,,,,,,,,,,,,
2020,2021,SD,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,,,,,,,,,,,,36.9,,,78.8,,33.4,,,,,,,,,,,,,,,,,,,
2020,2021,TN,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,27.5,,,81.0,,42.8,,,,,,,,,,,,,,,,,,,
2020,2021,TX,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,50.2,,,75.5,,31.4,,,,,,,,,,,,,,,,,,,
2020,2021,US,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,44.6,,,77.9,,33.7,,,,,,,,,,,,,,,,,,,
2020,2021,UT,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,58.0,,,84.1,,32.4,,,,,,,,,,,,,,,,,,,
2020,2021,VA,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,47.7,,,76.8,,57.3,,,,,,,,,,,,,,,,,,,
2020,2021,VT,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,54.8,,,85.6,,24.0,,,,,,,,,,,,,,,,,,,
2020,2021,WA,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,,,,,56.1,,,84.0,,25.7,,,,,,,,,,,,,,,,,,,
2020,2021,WI,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,50.8,,,69.3,,28.7,,,,,,,,,,,,,,,,,,,
2020,2021,WV,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,53.4,,,56.7,,44.3,,,,,,,,,,,,,,,,,,,
2020,2021,WY,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,,,,,,,,,,,,,,52.1,,,62.7,,30.3,,,,,,,,,,,,,,,,,,,
2021,2021,AK,Alaska,,23.5,,9.1,26.3,17.7,14.8,62.4,20.3,40.1,10.0,,,,40.5,51.0,29.7,74.3,7.8,35.0,,,,,9.9,,25.8,14.6,15.5,10.3,38.8,46.4,19.2,63.7,,,19.7,14.0,,,42.1,,,19.0,,,,,,18.9,,32.3,,,,,,,,,,,,,,,77.2,8.8,,,16.2,9.1,68.0,,6.1,,34.7,,,,
2021,2021,AL,Alabama,8.0,11.4,,22.2,30.6,13.2,38.3,60.1,28.1,35.6,11.5,,,,44.6,48.8,43.0,83.0,4.3,34.0,,,,,20.8,10.1,34.8,31.9,19.4,7.2,42.4,37.4,24.5,66.4,79.4,30.9,15.7,21.5,19.2,,42.6,10.6,,22.9,9.9,,,28.8,,26.9,,36.8,9.9,,,34.8,,,,,,,74.4,,45.0,86.6,93.9,14.2,,,41.4,14.8,67.5,,9.0,5.4,17.2,22.4,1.7,21.4,
2021,2021,AR,Arkansas,26.7,3.3,8.7,17.1,34.4,12.7,25.9,74.6,33.5,45.9,12.0,,,,38.4,54.9,44.7,85.5,3.5,58.9,,,,,24.8,8.7,37.1,26.8,26.3,25.4,30.4,30.7,27.3,70.6,87.1,19.6,26.6,23.1,19.5,,37.2,11.9,25.0,22.5,11.5,,,29.7,,34.3,,35.9,17.1,,,21.9,,,,,,,78.8,,74.2,88.6,91.4,33.5,,,29.2,14.3,77.3,,4.9,5.6,13.0,16.9,2.3,16.1,
2021,2021,AZ,Arizona,26.3,17.6,11.1,3.0,15.0,14.7,33.9,61.6,29.9,33.4,9.9,,,,34.1,33.1,34.4,35.1,7.7,27.3,,,,,11.2,,30.2,10.0,15.5,14.1,41.2,31.9,31.7,72.1,,35.1,12.5,12.7,,,45.0,16.7,15.6,12.3,7.3,,,21.4,,28.2,,31.1,14.9,,,,,,,,,,86.4,,,,87.6,6.8,,,27.3,8.5,65.3,,6.5,,12.2,24.4,1.9,23.6,
2021,2021,CA,California,,9.6,,2.6,14.1,16.0,29.7,68.3,30.4,38.5,9.3,,,,32.4,34.0,33.8,89.0,9.7,31.3,,,,,17.5,,32.0,19.2,10.8,11.7,33.4,44.4,25.9,48.3,,,20.4,17.3,,,39.6,,,34.3,,,,,,13.5,,26.5,,,,,,,,,,,,,,,92.8,4.7,,,27.8,7.1,67.8,,8.2,,8.9,,,,
2021,2021,CO,Colorado,22.6,14.2,19.2,11.1,26.0,13.9,26.5,58.4,44.4,37.1,11.1,,,,8.9,50.7,30.7,33.3,5.9,34.0,,,,,9.3,5.2,38.1,12.5,17.5,9.5,51.1,47.3,29.0,61.6,92.2,33.8,22.3,17.2,11.4,,35.1,7.4,12.5,30.3,4.5,,,22.1,,21.8,,31.8,7.9,,,22.9,,,,,,,75.5,,99.0,92.7,87.7,17.9,,,12.8,7.1,68.5,,5.3,10.7,7.9,11.7,3.6,17.0,
2021,2021,CT,Connecticut,28.9,12.7,8.5,10.3,49.1,12.6,31.4,64.9,31.2,54.7,13.9,,,,34.2,34.9,29.7,70.0,5.9,18.9,,,,,14.4,14.6,21.2,16.3,12.5,10.7,45.7,47.9,22.7,72.3,93.4,19.3,18.0,10.2,16.7,,38.6,7.5,,23.2,10.2,,,21.7,,22.9,,28.6,10.0,,,40.2,,,,,,,80.4,,82.2,77.0,90.7,9.6,,,13.4,7.9,75.9,,8.3,3.1,11.4,10.9,1.7,6.9,
2021,2021,DC,District of Columbia,22.9,26.7,15.4,5.2,6.3,17.7,34.4,76.9,7.9,33.8,12.5,,,,20.9,49.8,29.2,29.6,4.1,28.5,,,,,13.7,6.8,10.2,20.0,10.2,10.0,49.5,57.4,20.1,71.7,96.3,25.4,19.3,17.1,5.4,,29.5,,13.4,14.9,,,,17.3,,15.8,,25.0,8.1,,,40.7,,,,,,,69.8,,100.0,76.4,92.8,0.0,,,12.8,9.8,87.1,,9.0,3.4,8.6,7.5,3.9,15.2,
2021,2021,DE,Delaware,10.3,13.3,11.2,18.4,10.5,12.3,35.0,68.7,30.5,42.5,7.4,,,,36.2,53.8,25.6,83.0,1.9,22.9,,,,,11.5,22.2,25.0,17.3,14.6,9.9,54.2,54.3,26.9,55.9,91.2,,16.8,13.6,5.8,,40.8,,12.5,15.8,,,,25.3,,17.2,,32.9,16.9,,,22.5,,,,,,,85.0,,94.3,93.8,89.3,43.6,,,12.9,8.0,80.4,,5.4,3.2,14.9,6.5,1.8,13.1,45.4
2021,2021,FL,Florida,23.7,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.9,,13.0,,,31.0,,,,,14.2,,,,,,,,,,79.5,,,,89.0,,,,23.6,9.5,,,4.6,,,,,,
2021,2021,GA,Georgia,38.0,16.4,12.2,11.7,20.8,19.0,21.4,47.9,31.3,46.6,12.7,,,,21.7,36.6,40.2,81.9,7.9,20.3,,,,,25.8,9.3,30.8,17.9,17.5,15.9,45.2,40.8,21.8,74.7,90.7,,15.0,14.3,8.7,,38.8,5.7,,19.4,14.9,,,23.3,,26.1,,33.9,16.4,,,29.4,,,,,,,72.1,,93.9,79.4,84.2,20.0,,,16.2,10.0,69.5,,7.1,4.6,18.2,5.7,1.0,34.7,59.5
2021,2021,GU,Guam,,10.4,,5.2,5.8,27.2,48.5,55.5,29.1,43.3,4.7,,,,17.4,35.3,36.4,73.3,,,,,,,11.7,,19.7,11.6,11.4,8.7,35.6,30.1,12.8,26.9,,,9.5,13.9,,,31.5,,,28.8,,,,,,35.7,,31.7,,,,,,,,,,,,,,,,16.4,,,,,63.3,,,,27.3,,,,
2021,2021,HI,Hawaii,11.7,24.3,13.7,7.0,24.3,15.6,28.5,57.4,47.9,35.7,8.2,,,,51.7,17.6,32.3,64.4,3.4,20.8,,,,,8.6,10.8,20.4,12.6,11.3,7.5,42.2,48.5,26.1,58.0,93.5,,11.1,12.7,14.4,,47.3,10.0,13.4,29.6,10.6,,,22.4,,20.0,,28.5,19.4,,,5.8,,,,,,,73.6,,99.8,98.6,92.9,5.2,,,16.7,9.1,74.8,,6.8,0.4,15.6,14.8,,,39.9
2021,2021,IA,Iowa,23.5,20.1,5.2,9.8,26.1,14.8,34.4,62.0,19.3,33.5,18.3,,,,31.4,38.9,28.4,83.3,8.2,24.5,,,,,3.1,,23.5,14.2,19.6,10.8,53.0,47.9,35.0,81.0,,33.7,21.3,7.0,,,41.5,8.6,12.0,43.0,8.3,,,20.7,,26.8,,36.6,13.6,,,,,,,,,,75.1,,,,88.9,7.3,,,17.1,11.5,69.0,,5.4,,14.6,23.2,0.0,14.0,
2021,2021,ID,Idaho,28.7,5.4,14.8,14.7,33.1,14.2,35.4,62.5,25.3,38.6,10.1,,,,30.5,33.3,38.7,54.4,14.8,32.9,,,,,19.4,,46.1,35.4,16.3,10.6,44.3,42.2,28.9,70.9,,,24.4,19.5,,,48.9,6.4,2.2,15.2,2.8,,,21.4,,16.9,,27.0,12.5,,,,,,,,,,,,,,88.6,17.4,,,21.0,9.5,89.0,,3.1,,13.0,27.7,1.8,20.0,
2021,2021,IL,Illinois,17.7,11.4,15.3,2.0,10.5,12.3,24.5,70.0,34.6,40.3,8.0,,,,37.8,15.2,32.2,84.2,5.5,28.3,,,,,10.8,19.9,30.0,18.3,11.7,10.8,54.8,49.3,37.5,68.9,88.3,30.0,16.9,14.8,14.5,,33.2,9.3,13.7,14.2,9.5,,,18.2,,36.0,,38.1,15.6,,,38.1,,,,,,,82.8,,99.0,89.1,88.0,7.9,,,20.7,10.3,75.0,,16.5,4.3,10.8,16.7,0.8,5.6,51.9
2021,2021,IN,Indiana,20.6,22.7,15.9,16.2,35.5,14.7,39.4,71.1,34.9,44.3,12.5,,,,15.0,30.6,31.7,94.0,8.5,39.5,,,,,16.7,,29.7,44.2,16.7,12.5,66.5,30.7,36.2,76.5,,32.5,14.1,18.0,,,36.3,7.9,21.3,18.5,,,,21.4,,28.9,,36.3,25.7,,,,,,,,,,82.4,,,,89.0,6.9,,,24.7,10.6,80.2,,4.2,,11.0,18.8,,,50.5
2021,2021,KS,Kansas,19.1,13.1,13.4,14.8,9.4,15.6,46.7,62.9,29.9,55.1,11.2,,,,40.0,35.0,35.0,46.3,13.3,34.4,,,,,10.5,6.7,30.5,15.8,10.6,13.5,42.2,48.7,22.2,74.0,93.7,,19.5,20.1,13.4,,41.0,7.9,16.5,18.9,8.7,,,17.2,,21.7,,35.5,21.0,,,29.0,,,,,,,75.4,,95.1,70.4,90.3,13.8,,,16.8,10.5,65.2,,3.9,0.0,14.6,14.4,3.8,12.2,
2021,2021,KY,Kentucky,25.8,9.0,6.7,10.6,29.3,12.9,40.2,58.5,36.4,53.7,14.1,,,,48.0,37.0,37.8,49.0,10.9,41.1,,,,,19.8,,39.0,30.8,27.2,13.6,33.1,34.5,32.2,59.6,,28.4,20.0,12.2,,,43.4,10.2,26.0,34.0,9.9,,,23.6,,33.6,,39.8,19.6,,,,,,,,,,77.6,,,,90.1,5.5,,,33.4,12.7,67.2,,5.2,,20.0,29.2,0.7,7.5,40.7
2021,2021,LA,Louisiana,37.9,14.7,10.6,10.4,15.1,14.4,37.8,66.2,33.6,45.0,12.9,,,,41.5,37.7,20.4,81.5,4.5,55.8,,,,,17.5,19.5,34.1,23.1,19.4,16.6,42.6,39.3,18.9,66.3,92.0,25.0,21.4,17.1,10.5,,51.2,15.3,13.4,26.5,16.5,,,23.7,,29.4,,45.4,22.6,,,36.7,,,,,,,82.4,,97.3,89.2,89.4,4.8,,,26.6,14.6,79.5,,6.7,3.0,20.4,24.3,5.2,29.0,
2021,2021,MA,Massachusetts,10.4,13.1,21.2,4.2,29.0,12.7,26.8,67.4,22.1,30.3,8.8,,,,17.4,55.1,54.4,78.8,2.7,20.9,,,,,18.5,9.7,39.4,15.4,13.2,13.2,49.2,52.7,29.9,59.9,95.6,31.8,22.0,10.2,10.4,,37.2,8.9,5.6,19.1,6.5,,,24.5,,18.5,,32.6,21.9,,,59.2,,,,,,,82.1,,100.0,98.8,97.8,4.5,,,15.7,7.8,72.7,,8.6,2.7,14.7,19.1,,,52.4
2021,2021,MD,Maryland,27.0,10.0,12.7,12.0,24.7,10.3,32.1,77.1,37.2,35.7,10.8,,,,25.9,33.5,37.5,79.2,4.4,38.5,,,,,12.3,,26.4,17.0,10.1,9.5,31.4,55.3,36.7,70.2,,25.8,23.8,5.3,,,37.1,9.0,13.3,18.2,10.9,,,23.0,,18.9,,33.3,15.9,,,,,,,,,,,,,,93.7,42.4,,,21.2,8.1,65.5,,8.4,,11.2,10.1,11.7,15.6,
2021,2021,ME,Maine,19.9,13.7,,16.5,45.6,14.1,28.8,70.8,29.2,37.0,13.0,,,,56.6,14.0,52.1,72.8,3.7,22.8,,,,,19.7,11.0,57.5,22.3,16.4,8.7,51.2,51.6,32.0,72.0,93.3,36.2,24.0,14.7,12.3,,29.5,5.5,,13.1,,,,23.6,,27.4,,44.5,22.1,,,48.5,,,,,,,,,96.1,90.7,88.1,6.5,,,40.6,10.6,77.5,,5.0,11.7,15.4,7.5,2.1,26.4,48.7
2021,2021,MI,Michigan,10.9,5.8,7.3,14.8,21.8,17.2,27.5,66.4,35.3,41.0,9.0,,,,42.9,35.3,38.2,79.6,12.9,37.4,,,,,10.3,13.0,28.7,17.5,11.9,14.7,36.1,53.2,29.7,74.2,87.5,24.2,28.1,15.6,18.6,,38.9,8.3,11.2,20.9,7.1,,,19.5,,22.0,,31.8,23.2,,,30.8,,,,,,,86.6,,95.2,100.0,86.0,7.8,,,13.2,10.1,63.9,,4.5,4.8,20.5,24.2,1.0,24.1,
2021,2021,MN,Minnesota,,17.9,,11.0,26.3,26.5,31.8,66.9,24.2,33.9,11.9,,,,24.1,35.2,33.0,81.1,10.0,36.9,,,,,10.5,8.2,26.6,5.6,8.7,7.5,71.6,39.8,34.9,72.0,83.2,,18.8,15.1,21.2,,35.3,,,29.3,,,,,,27.6,,34.1,,,,42.5,,,,,,,,,96.6,94.0,88.3,7.3,,,44.9,8.8,60.1,,10.4,34.7,8.4,,,,43.6
2021,2021,MO,Missouri,20.3,16.0,12.7,15.1,52.0,13.7,23.6,64.6,26.9,41.5,12.4,,,,59.4,38.0,52.6,80.7,10.4,39.4,,,,,3.0,7.5,31.2,25.2,17.4,11.2,34.8,36.6,31.8,74.1,90.9,,21.4,16.2,10.1,,45.4,7.4,15.4,20.8,10.0,,,25.8,,26.1,,36.8,24.2,,,38.6,,,,,,,82.8,,63.8,55.9,86.6,12.2,,,27.1,11.4,80.6,,5.0,9.4,16.7,24.6,3.3,26.9,52.0
2021,2021,MS,Mississippi,24.5,17.5,5.5,13.9,54.6,8.7,39.2,61.7,46.1,42.1,10.0,,,,57.1,46.8,54.8,57.5,7.6,46.4,,,,,14.4,9.5,40.6,23.9,20.5,13.8,37.7,35.7,23.7,66.0,88.2,31.2,13.7,11.6,20.8,,44.8,14.1,24.5,21.9,18.1,,,25.9,,33.9,,39.1,25.3,,,23.2,,,,,,,76.8,,92.6,78.2,79.6,16.0,,,39.4,18.1,91.5,,8.7,12.6,21.9,26.0,2.1,22.2,55.4
2021,2021,MT,Montana,33.9,30.6,19.6,4.5,47.6,17.8,29.4,60.6,24.0,39.1,13.9,,,,31.0,32.1,32.0,80.6,5.3,40.3,,,,,8.7,7.4,29.0,18.2,13.2,8.4,42.6,33.1,29.6,68.5,80.6,32.4,30.1,18.1,11.8,,40.4,4.9,12.4,25.0,7.1,,,17.9,,17.8,,30.9,14.9,,,29.3,,,,,,,71.4,,96.3,90.4,91.1,7.1,,,20.2,11.6,76.6,,4.3,9.5,15.1,24.8,8.1,29.2,45.4
2021,2021,NC,North Carolina,15.1,10.4,9.7,12.8,30.8,15.2,34.9,71.8,48.0,39.5,12.3,,,,14.8,35.2,19.6,82.9,7.6,37.2,,,,,2.8,,31.8,41.6,18.5,11.8,42.9,34.1,33.0,74.8,,46.1,16.3,13.9,,,41.3,5.4,15.1,17.0,8.8,,,15.2,,24.9,,33.0,16.9,,,,,,,,,,83.2,,,,88.6,13.3,,,12.8,11.2,83.4,,8.8,,16.3,16.3,,,
2021,2021,ND,North Dakota,22.9,26.3,0.9,4.4,28.4,11.8,29.2,58.6,24.2,37.6,8.9,,,,28.3,29.7,38.5,83.5,2.4,31.0,,,,,20.5,13.2,34.2,4.8,14.0,9.0,47.3,45.3,33.6,71.1,92.4,25.6,13.0,12.6,13.6,,50.4,5.0,10.5,18.0,8.0,,,26.3,,26.6,,37.1,30.1,,,42.5,,,,,,,78.3,,98.5,83.5,92.7,6.5,,,45.8,11.3,61.5,,1.5,5.9,16.6,12.3,4.3,32.6,
2021,2021,NE,Nebraska,15.5,27.3,9.4,9.6,30.6,12.2,32.5,61.6,46.4,37.3,9.0,,,,28.9,33.4,36.0,64.9,11.6,36.3,,,,,9.6,10.9,46.3,18.0,9.0,10.5,32.1,54.2,35.0,70.1,87.4,26.2,21.0,10.7,23.0,,42.7,8.9,15.3,18.7,8.5,,,30.3,,25.5,,42.1,15.7,,,56.5,,,,,,,72.0,,66.2,84.2,89.0,15.0,,,30.9,9.9,62.9,,11.4,4.4,13.0,9.7,3.2,13.3,51.6
2021,2021,NH,New Hampshire,23.5,22.0,13.0,11.1,29.2,18.8,29.4,70.7,27.0,35.0,9.8,,,,34.3,25.3,15.5,81.0,13.0,33.7,,,,,8.7,,26.8,20.5,14.2,10.1,41.1,49.7,27.3,75.2,,50.2,29.5,14.6,,,40.0,,9.4,14.9,,,,14.5,,26.4,,30.6,14.5,,,,,,,,,,82.6,,,,88.0,5.6,,,11.7,7.4,74.7,,11.2,,12.8,18.9,,,
2021,2021,NJ,New Jersey,26.0,19.7,15.2,2.6,18.4,9.1,30.1,65.6,27.5,34.2,9.3,,,,34.2,49.9,36.7,76.2,4.7,35.9,,,,,12.5,14.3,13.7,35.6,23.3,10.4,36.4,53.9,24.3,71.1,95.9,33.5,14.6,11.6,26.6,,30.7,8.3,6.0,23.9,,,,19.3,,21.3,,28.8,24.6,,,33.5,,,,,,,83.9,,78.3,69.4,90.7,9.2,,,14.4,8.0,78.3,,9.5,3.0,18.2,25.2,,,57.7
2021,2021,NM,New Mexico,19.7,13.2,9.6,10.5,19.3,14.4,23.1,69.2,27.4,50.4,14.8,,,,31.8,41.2,17.9,89.5,4.5,24.9,,,,,19.1,13.7,32.4,19.9,20.9,11.5,47.7,44.4,37.2,71.9,81.1,30.0,15.3,9.4,12.4,,34.7,10.9,19.0,26.4,9.5,,,28.3,,24.9,,34.6,20.0,,,38.6,,,,,,,69.4,,98.1,95.1,65.7,10.0,,,47.7,15.7,55.8,,7.9,5.0,27.6,30.4,2.2,21.2,
2021,2021,NV,Nevada,15.4,19.0,3.6,3.5,32.2,15.5,37.8,66.8,48.0,44.0,11.6,,,,37.4,49.0,37.6,84.6,8.0,32.3,,,,,11.4,,32.5,41.0,12.6,20.5,29.0,23.9,28.9,41.5,,,17.0,18.7,,,40.2,,13.0,26.7,,,,16.6,,32.4,,31.3,18.5,,,,,,,,,,76.8,,,,86.4,13.0,,,25.1,9.4,86.9,,8.7,,12.6,18.8,3.1,,43.2
2021,2021,NY,New York,20.0,13.9,12.9,12.5,17.3,11.9,20.6,70.2,24.8,46.9,13.1,,,,42.8,33.0,50.7,80.2,5.0,30.1,,,,,12.3,11.1,28.2,11.7,9.5,12.8,46.5,42.2,24.9,62.2,89.1,,17.0,8.3,16.6,,38.1,,13.2,22.5,,,,17.9,,31.2,,40.4,18.5,,,28.1,,,,,,,81.6,,97.3,82.1,91.9,6.1,,,15.1,9.6,82.8,,8.8,4.8,8.2,27.0,3.1,19.0,49.1
2021,2021,OH,Ohio,24.6,25.3,6.3,9.7,11.4,14.8,39.1,67.1,26.9,47.9,22.9,,,,35.6,22.2,33.6,78.3,10.6,51.6,,,,,13.2,,16.2,12.6,17.2,13.7,48.3,42.8,36.0,61.5,,31.7,16.3,16.4,,,31.9,9.8,17.0,19.8,4.1,,,25.8,,29.5,,12.6,15.7,,,,,,,,,,74.5,,,,86.3,10.1,,,17.4,11.1,77.1,,4.2,,20.7,23.2,3.7,17.8,
2021,2021,OK,Oklahoma,24.9,11.9,11.6,15.4,51.1,15.2,32.6,68.4,38.3,49.8,11.8,,,,19.1,37.9,38.8,80.0,14.1,41.5,,,,,8.8,13.2,35.7,26.2,12.6,17.7,68.1,29.5,33.8,75.2,89.9,28.7,25.0,20.3,11.8,,41.2,9.8,18.8,20.7,10.3,,,29.5,,25.5,,45.8,16.2,,,22.9,,,,,,,75.8,,92.6,50.1,86.6,6.7,,,23.9,12.2,71.7,,7.4,6.0,21.2,17.3,1.9,27.2,
2021,2021,OR,Oregon,,14.3,,17.5,25.4,18.8,23.9,68.9,32.2,49.4,8.2,,,,34.4,33.1,34.9,68.1,2.1,36.2,,,,,9.0,28.6,34.6,20.5,14.0,14.6,34.3,56.5,36.5,71.1,90.8,,21.9,32.2,17.8,,49.8,,,18.5,,,,,,18.2,,35.9,,,,34.6,,,,,,,,,98.9,94.3,87.5,23.7,,,20.3,8.4,69.3,,6.4,3.8,30.3,,,,55.8
2021,2021,PA,Pennsylvania,41.1,4.8,11.3,9.3,34.6,13.3,32.8,63.9,29.9,30.8,12.7,,,,31.5,15.3,50.4,83.0,8.4,35.2,,,,,13.2,12.0,28.5,20.3,9.4,12.1,45.1,40.7,32.1,65.3,90.7,32.2,22.3,24.7,7.5,,37.3,7.9,7.5,21.9,10.6,,,16.3,,32.2,,34.0,20.4,,,23.0,,,,,,,89.3,,93.6,96.1,86.8,4.8,,,24.6,11.2,66.0,,7.6,10.7,14.4,19.5,4.7,18.6,
2021,2021,PR,Puerto Rico,17.5,17.8,14.6,5.9,26.6,8.7,54.0,67.5,62.5,39.8,14.4,,,,53.0,64.4,63.7,56.9,3.0,12.7,,,,,3.4,10.2,49.5,40.4,49.7,20.6,26.4,29.3,16.6,34.0,83.1,22.7,16.0,14.4,13.5,,52.7,16.3,23.9,47.8,20.0,,,11.8,,46.5,,29.6,18.9,,,38.9,,,,,,,66.8,,98.4,93.4,,4.6,,,,,78.8,,,0.4,5.0,7.3,5.3,16.2,
2021,2021,RI,Rhode Island,21.0,17.3,8.3,12.5,16.4,11.2,28.9,68.3,41.9,33.4,15.7,,,,37.1,32.8,51.2,81.5,6.6,46.0,,,,,12.8,,24.2,20.2,21.5,11.7,41.8,54.5,20.9,77.2,,32.2,24.8,11.9,,,34.6,8.5,11.1,19.4,12.0,,,22.4,,23.6,,34.9,16.9,,,,,,,,,,81.3,,,,88.4,3.2,,,18.5,9.0,84.0,,11.5,,12.6,20.9,1.2,17.8,58.0
